clase,archivo,ruta,duracion_s,error_vs_N,error_vs_AS,error_vs_MR,error_vs_MS,error_vs_MVP,afinidad_N,afinidad_AS,afinidad_MR,afinidad_MS,afinidad_MVP
AS,New_AS_134.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_134.wav,2.54425,0.3115705595604778,0.12658824108104408,0.12052871801162823,0.11847398938964167,0.12931167994731735,0.052666549329244146,0.23132856616399336,0.24281874236699025,0.24684314089716794,0.2263430012426042
AS,New_AS_135.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_135.wav,3.1055,0.6585410119628806,0.25339379025424535,0.2622463699369279,0.539677884899184,0.4974120996660876,0.017668743318674754,0.45168043970164495,0.4207985857357342,0.04572760578418622,0.06412462545976003
AS,New_AS_136.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_136.wav,2.364375,0.46472736096177275,0.17989486773162358,0.166726349625402,0.3424933228156162,0.2515273253168831,0.03358480867839635,0.3279082317228617,0.36433797250906536,0.08929505821677848,0.1848739288728982
AS,New_AS_137.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_137.wav,2.36225,0.44804542433450084,0.16926283960831706,0.1557407420533163,0.33149336654804756,0.2537638497206147,0.03579160998999925,0.33294395946685573,0.37098104377976454,0.0909336364246182,0.1693497503387624
AS,New_AS_138.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_138.wav,2.365375,0.45109716008165246,0.17093091591331633,0.15708410311868465,0.3234371604732096,0.24425276829067735,0.03457571117267321,0.3252133406273135,0.36330979571779215,0.09600799249823981,0.1808931599839814
AS,New_AS_139.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_139.wav,2.361875,0.4653035080035344,0.17011221871198973,0.15801764689718398,0.34721567224454414,0.26164776095020464,0.03229554329255773,0.34256436137873714,0.3773662234818377,0.08306570558896968,0.16470816625789791
AS,New_AS_140.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_140.wav,3.286,0.3026814240167187,0.12047737379163757,0.12308744513071518,0.09780307065730774,0.10700611819878068,0.05144683812916322,0.22100413394510682,0.21643728661470088,0.2649591947492362,0.24615254656179278
AS,New_AS_141.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_141.wav,3.29475,0.31320937584166025,0.13035173809801537,0.12923909627651384,0.10134171134953357,0.11657214023757378,0.05014267771619221,0.21653097267043825,0.21846694740069955,0.2730933865681141,0.2417660156445559
AS,New_AS_142.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_142.wav,3.322,0.30471231606209065,0.12076653183609289,0.11830937989196492,0.09552349602803066,0.10578459985313779,0.04989981340334533,0.21736621050482768,0.22168129730726568,0.26600838307670066,0.24504429570786068
AS,New_AS_143.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_143.wav,2.656875,0.30945672402471003,0.1124764382427375,0.11453584023163912,0.09478564548365562,0.10119050823645585,0.046615432457383095,0.22537686152699365,0.22169414911337124,0.25964109752238795,0.24667245937986404
AS,New_AS_144.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_144.wav,2.99825,0.3726173093224929,0.1328821443814915,0.14431116646761466,0.14201203173488977,0.14507489243857238,0.03770829046267497,0.25666232128501154,0.2342359918402751,0.23858417835896803,0.2328092180530704
AS,New_AS_145.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_145.wav,2.977375,0.36486313572728213,0.13568363557150026,0.1445907048675288,0.14397336412754194,0.1444326749066528,0.04037645505922541,0.2525685812527791,0.2351976598576276,0.23636210971918017,0.23549519411118772
AS,New_AS_146.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_146.wav,3.0115,0.3548160924894407,0.12792189958632652,0.13884384137124037,0.1400802028626017,0.1386366029967487,0.041700777939175315,0.25612697752629865,0.23469758033411667,0.23238765437619072,0.23508700982421862
AS,New_AS_147.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_147.wav,2.996375,0.3579987984363574,0.12818793992186173,0.13839083419186582,0.14202421031765466,0.1393139628225931,0.040881240068123874,0.25702109105730353,0.23687557274124446,0.2300894128113006,0.23513268332202758
AS,New_AS_148.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_148.wav,2.889375,0.3490663860776245,0.13718603961688636,0.13869834457354768,0.14031121963730517,0.13429955623406584,0.04402422919546616,0.23979464652105292,0.23691098454008444,0.2338737587866547,0.24539638095674174
AS,New_AS_149.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_149.wav,2.9935,0.3619815588853835,0.13593273663448324,0.14498192303246446,0.14749847799911622,0.14559788772290935,0.04169554896586322,0.25436874384852887,0.23660485483551286,0.23188905144980823,0.2354418009002869
AS,New_AS_150.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_150.wav,3.017,0.3548334110049559,0.12931268933599355,0.1350646563777164,0.1375939549808979,0.13664770837147286,0.04116791849881635,0.2500910494022538,0.23884368799389438,0.23405939876185186,0.23583794534318359
AS,New_AS_151.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_151.wav,2.993875,0.34617932135973145,0.13668591393500512,0.14555015859233833,0.14830015574498084,0.14384793353820569,0.047085714931133386,0.25161922228458267,0.23439388390956864,0.22929353331330765,0.23760764556140762
AS,New_AS_152.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_152.wav,3.29875,0.3799367835283402,0.14876851492456253,0.1551112752228761,0.22980165476034664,0.1839728333969766,0.04647652147209246,0.2953890849457706,0.2807743542454715,0.1544743866890122,0.2228856526476534
AS,New_AS_153.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_153.wav,3.295875,0.39692216274717185,0.14318089150110797,0.14594723728129044,0.2225252820753619,0.177138276984817,0.038612209014255286,0.29397616485618855,0.28754170940120843,0.15582655589631839,0.22404336083202944
AS,New_AS_154.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_154.wav,3.322125,0.39059764412306375,0.15202534356354883,0.15685369701422466,0.22687646321238114,0.1783119479328541,0.04273254497500049,0.28816672295894985,0.2772479921532337,0.15833772544126337,0.23351501447155246
AS,New_AS_155.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_155.wav,2.92075,0.3993421515692855,0.14407889459843018,0.15319129676851315,0.23215112770302246,0.18180880429821705,0.039400648174989984,0.3036538262368963,0.2823052989497943,0.1501013088178366,0.22453891782048285
AS,New_AS_156.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_156.wav,2.366625,0.46767744172505815,0.17795334425015652,0.16957770900280236,0.34280641444267734,0.25080320177569415,0.03290071209630505,0.33404879716475017,0.35719868356946816,0.08934117966536614,0.18651062750411032
AS,New_AS_157.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_157.wav,2.354875,0.4525365423308474,0.1679243569084367,0.15966026386183144,0.3325800846227296,0.2573352102307641,0.03504319874815323,0.34154486059160527,0.3648884819987325,0.09149032344972885,0.16703313521178015
AS,New_AS_158.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_158.wav,2.37025,0.4410584798890548,0.1643789332457829,0.1552907240798491,0.312243592274412,0.23569313804105135,0.03576948787315883,0.3271869136913416,0.3518613769063427,0.100244714025255,0.18493750750390178
AS,New_AS_159.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_159.wav,2.365875,0.46229996915419413,0.16674054031273333,0.15573836084463483,0.3451146478067159,0.2557946571297076,0.03223009857690515,0.3428785096321444,0.37442578815260347,0.08230100550346776,0.16816459813487927
AS,New_AS_160.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_160.wav,2.37175,0.4318642613421353,0.16191115126911562,0.15328957131191406,0.3134763563074647,0.2257297897441419,0.03740398699562797,0.32421347863012134,0.34736455635504265,0.09643609328163837,0.19458188473756954
AS,New_AS_161.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_161.wav,2.369125,0.4209217631946335,0.14923615936134632,0.13969448443049284,0.3069387736806557,0.22530653501814885,0.03767027673920211,0.3310787288983871,0.3573406749063396,0.09375971481705707,0.18015060463901422
AS,New_AS_162.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_162.wav,2.37975,0.43320199729024045,0.16194277232066362,0.15244881782932176,0.30949645619250504,0.23096704025057377,0.03711718773870536,0.3251068649312803,0.35076117521444855,0.09985553310325672,0.18715923901230905
AS,New_AS_163.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_163.wav,2.36775,0.4311605828846647,0.15238914012125324,0.14071274870248338,0.3146181505079827,0.23178900138437417,0.035736880183606684,0.33240521640687637,0.3649520179864424,0.09078759641578751,0.17611828900728707
AS,New_AS_164.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_164.wav,3.015625,0.8922376877963871,0.2721760785499685,0.3459021414949477,0.7074131322973461,0.6199148037476715,0.004237604085841489,0.6045539475952781,0.33518492882131273,0.018589454906329104,0.037434064591238436
AS,New_AS_165.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_165.wav,3.0115,0.8887535436128553,0.2578359478707023,0.32793701691883687,0.7044120932711821,0.6081258207820509,0.003857555499193878,0.6002669412960681,0.34260079488826656,0.016856988106288735,0.036417720210182636
AS,New_AS_166.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_166.wav,2.98675,0.7254475501792196,0.20394427787639524,0.25871651481342406,0.49384676817440754,0.4402161084040592,0.008073695974954585,0.5235526222524756,0.337801907038695,0.051491545180347466,0.07908022955352753
AS,New_AS_167.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_167.wav,3.015375,0.710996881041183,0.1938545932494033,0.2531503868427924,0.4974354664661475,0.4290995312362469,0.008499773453907867,0.5322843361399959,0.33122949193584417,0.04692407299580399,0.08106232547444811
AS,New_AS_168.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_168.wav,3.03475,0.710522698062312,0.2018471924739378,0.259901142862228,0.4956198699157014,0.4332998755110801,0.009003341629949573,0.5268942400306005,0.3311489394311117,0.0502403468407683,0.08271313206756997
AS,New_AS_169.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_169.wav,2.950375,0.7685958254704127,0.23556277841696277,0.30631867094541293,0.5517557769699417,0.5087837491010003,0.007927219482035851,0.5637250980150826,0.3200635524810365,0.044926271247794615,0.0633578587740505
AS,New_AS_170.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_170.wav,3.00575,0.8709823492007892,0.25638414827283423,0.3084697725462773,0.6719997139062066,0.5938207308816167,0.004137626523958559,0.5650464428303603,0.37249474609620925,0.020327677933507857,0.037993506615964005
AS,New_AS_171.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_171.wav,3.0165,0.8921250597081751,0.26224868509264954,0.32846771167751504,0.7069177247792131,0.6173897161164364,0.0038524075818999735,0.5944932106072865,0.35000837509699234,0.016951511065026684,0.0346944956487943
AS,New_AS_172.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_172.wav,2.96625,0.7435882322697265,0.2179310405634356,0.2719044232047077,0.5336341236245286,0.47756050147371454,0.007978793051025486,0.5348812111101793,0.3473238485394196,0.04279494646828688,0.06702120083108877
AS,New_AS_173.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_173.wav,3.0165,0.7117045664884266,0.2025926149684602,0.2629113002417405,0.5114542588374352,0.4375882711662556,0.009099364724140515,0.5343762680844054,0.3298212135501173,0.0451597887636184,0.08154336487771839
AS,New_AS_174.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_174.wav,3.152875,0.7169737871666271,0.19403456837806357,0.256682690298468,0.5070197429510245,0.4387119361747654,0.008267061227401014,0.5422856232462115,0.32852333402125755,0.04434107490426548,0.07658290660086421
AS,New_AS_175.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_175.wav,2.818,0.7084094493920934,0.20868239431215777,0.26382533125963786,0.5078857368216729,0.44130067578108007,0.009617958463059358,0.5239773534700474,0.33707483541255423,0.04783806802539477,0.08149178462894442
AS,New_AS_176.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_176.wav,3.008375,0.7437964669471803,0.2031848429441444,0.2697131074205659,0.5205080851792743,0.4671202581728001,0.007350442194717035,0.5553805008665558,0.32617281562074035,0.04386284156719262,0.0672333997507942
AS,New_AS_177.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_177.wav,3.015875,0.7385794618447159,0.21073793199670876,0.26394859167412243,0.5248741019289485,0.46150817891783935,0.007782598367555803,0.5309259202491625,0.34686554421264726,0.04301432252294431,0.07141161464769004
AS,New_AS_178.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_178.wav,3.01,0.7068746190762822,0.1963937934300607,0.2487561201071536,0.47119988662751283,0.4283441156660347,0.008673023296000344,0.5149470309787697,0.33871716225039583,0.057146337207300724,0.08051644626753335
AS,New_AS_179.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_179.wav,2.969875,0.7126023093946734,0.19756936586840432,0.2537308932659385,0.5018668535049716,0.43419499593629823,0.008580955196298845,0.5283763340780209,0.3371461664215065,0.04631328637461462,0.07958325792955917
AS,New_AS_180.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_180.wav,2.519375,0.8424049339477505,0.2582971604640491,0.3008436670719868,0.6426087322067079,0.573307191528266,0.005058400742097414,0.5412669322000275,0.38511442944877156,0.025013607790304634,0.04354662981879883
AS,New_AS_181.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_181.wav,2.517875,0.860100750682895,0.2785079364125052,0.3321645248488572,0.6870950565715643,0.5945050055640568,0.0053617727243410645,0.5623009285948143,0.36605531623243526,0.021398914692686472,0.04488306775572292
AS,New_AS_182.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_182.wav,2.52325,0.852710255553458,0.24554644461257244,0.2910989280582717,0.6478627095259379,0.5808823979893154,0.004291756288183251,0.5522531398671585,0.38359475135193216,0.022097763594127098,0.037762588898598716
AS,New_AS_183.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_183.wav,2.517875,0.8655177258684463,0.26799499078901295,0.29281020648042033,0.6878766117762868,0.6031457299550812,0.004345898062077735,0.5177095168181483,0.42449175431127656,0.01799981245585946,0.03545301835263804
AS,New_AS_184.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_184.wav,2.371625,0.4497674802470466,0.1690177458001946,0.1597944938607488,0.32591017663217814,0.23326965230755206,0.03452000439512094,0.326208539676828,0.35118841862137445,0.09298120932366426,0.19510182798301245
AS,New_AS_185.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_185.wav,2.363625,0.41729919706769164,0.15297881703786484,0.14355635334074823,0.3036873082289701,0.2231098937858297,0.03932316573290334,0.32583034907608843,0.35134075126950914,0.09758354811108509,0.185922185810414
AS,New_AS_186.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_186.wav,2.383125,0.44885830151523437,0.16875177064916078,0.1584127787829821,0.3180435700457324,0.23691702340628762,0.03458939002504772,0.3251866207725973,0.3532270920057001,0.09850081675957716,0.18849608043707777
AS,New_AS_187.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_187.wav,2.37125,0.44295998334201864,0.1613648047727457,0.15052642705932495,0.32663438637588,0.23733138733602369,0.03495660988230526,0.33257619884842804,0.36269999228466865,0.08865144659933463,0.18111575238526345
AS,New_AS_188.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_188.wav,2.401375,0.25148757230384944,0.14361369503002755,0.12783891199006092,0.13871674927406702,0.12642061636901192,0.08893656567136604,0.2108009637516177,0.23915518548036221,0.2192231047896008,0.24188418030705325
