base,clase,archivo,ruta_relativa,frecuencia_hz,muestras,snr_objetivo_db,snr_real_db,error_snr_db,factor_antirecorte,escalado_antirecorte,muestras_saturadas,semilla_ruido,potencia_senal,potencia_ruido_objetivo
SNR_0db,MR,New_MR_092.wav,MR_New_3주기/New_MR_092.wav,8000,23915,0.0,-3.6357085254171096e-06,-3.6357085254171096e-06,1.0,False,0,1.6142092541465741e+19,0.00466174892461994,0.00466174892461994
SNR_-5db,MR,New_MR_092.wav,MR_New_3주기/New_MR_092.wav,8000,23915,-5.0,-5.000003496001376,-3.4960013763907227e-06,1.0,False,0,7.356461993133089e+18,0.00466174892461994,0.014741744481639603
SNR_-8db,MR,New_MR_092.wav,MR_New_3주기/New_MR_092.wav,8000,23915,-8.0,-7.999997061835242,2.938164757715356e-06,1.0,False,0,1.6526679303817087e+19,0.00466174892461994,0.02941364722111594
original,MR,New_MR_093.wav,MR_New_3주기/New_MR_093.wav,8000,23495,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_093.wav,MR_New_3주기/New_MR_093.wav,8000,23495,8.0,7.999991102629686,-8.897370314286945e-06,1.0,False,0,1.5528619870617565e+19,0.004852719812916172,0.0007691042596412008
SNR_5db,MR,New_MR_093.wav,MR_New_3주기/New_MR_093.wav,8000,23495,5.0,4.999986305276483,-1.3694723516977092e-05,1.0,False,0,6.14184172522334e+18,0.004852719812916172,0.0015345647455441288
SNR_0db,MR,New_MR_093.wav,MR_New_3주기/New_MR_093.wav,8000,23495,0.0,-2.4520390496518262e-06,-2.4520390496518262e-06,1.0,False,0,9.592779974741322e+18,0.004852719812916172,0.004852719812916172
SNR_-5db,MR,New_MR_093.wav,MR_New_3주기/New_MR_093.wav,8000,23495,-5.0,-5.0000007434387435,-7.434387434557266e-07,1.0,False,0,4.855939352849011e+17,0.004852719812916172,0.015345647455441288
SNR_-8db,MR,New_MR_093.wav,MR_New_3주기/New_MR_093.wav,8000,23495,-8.0,-7.999999417042831,5.8295716875989e-07,1.0,False,0,1.5765604577462581e+19,0.004852719812916172,0.030618592066640082
original,MR,New_MR_094.wav,MR_New_3주기/New_MR_094.wav,8000,24045,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_094.wav,MR_New_3주기/New_MR_094.wav,8000,24045,8.0,7.999968228000612,-3.1771999387864014e-05,1.0,False,0,1.789423628447513e+19,0.0047255554840504735,0.0007489500717268876
SNR_5db,MR,New_MR_094.wav,MR_New_3주기/New_MR_094.wav,8000,24045,5.0,4.999982316092831,-1.7683907168830615e-05,1.0,False,0,1.2865821503400978e+19,0.0047255554840504735,0.0014943518539098984
SNR_0db,MR,New_MR_094.wav,MR_New_3주기/New_MR_094.wav,8000,24045,0.0,3.613077646339775e-06,3.613077646339775e-06,1.0,False,0,1.1099273382663205e+19,0.0047255554840504735,0.0047255554840504735
SNR_-5db,MR,New_MR_094.wav,MR_New_3주기/New_MR_094.wav,8000,24045,-5.0,-5.000001940230304,-1.940230304420254e-06,1.0,False,0,3.1718056316192594e+18,0.0047255554840504735,0.014943518539098984
SNR_-8db,MR,New_MR_094.wav,MR_New_3주기/New_MR_094.wav,8000,24045,-8.0,-7.999997936362588,2.0636374120641676e-06,1.0,False,0,1.7063950494077352e+19,0.0047255554840504735,0.029816239394103012
original,MR,New_MR_095.wav,MR_New_3주기/New_MR_095.wav,8000,23539,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_095.wav,MR_New_3주기/New_MR_095.wav,8000,23539,8.0,8.000003320362662,3.3203626621514104e-06,1.0,False,0,8.269710075389558e+17,0.0049109956222453035,0.0007783403529902911
SNR_5db,MR,New_MR_095.wav,MR_New_3주기/New_MR_095.wav,8000,23539,5.0,4.999973650677854,-2.6349322146401732e-05,1.0,False,0,1.8347245403404335e+19,0.0049109956222453035,0.001552993174541103
SNR_0db,MR,New_MR_095.wav,MR_New_3주기/New_MR_095.wav,8000,23539,0.0,-7.684020255623193e-06,-7.684020255623193e-06,1.0,False,0,9.645551407242985e+18,0.0049109956222453035,0.0049109956222453035
SNR_-5db,MR,New_MR_095.wav,MR_New_3주기/New_MR_095.wav,8000,23539,-5.0,-5.000000342655087,-3.4265508741526673e-07,1.0,False,0,1.7373920930018564e+19,0.0049109956222453035,0.015529931745411032
SNR_-8db,MR,New_MR_095.wav,MR_New_3주기/New_MR_095.wav,8000,23539,-8.0,-8.000000518448378,-5.184483775622084e-07,1.0,False,0,1.4902339260615311e+18,0.0049109956222453035,0.03098628756565751
original,MR,New_MR_096.wav,MR_New_3주기/New_MR_096.wav,8000,23940,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_096.wav,MR_New_3주기/New_MR_096.wav,8000,23940,8.0,7.999985873759439,-1.41262405612963e-05,1.0,False,0,3.1752665589425555e+17,0.00465429069384086,0.000737655363640349
SNR_5db,MR,New_MR_096.wav,MR_New_3주기/New_MR_096.wav,8000,23940,5.0,5.000008978357059,8.978357058708752e-06,1.0,False,0,1.6672095565205051e+19,0.00465429069384086,0.0014718159485062536
SNR_0db,MR,New_MR_096.wav,MR_New_3주기/New_MR_096.wav,8000,23940,0.0,6.46173397179246e-06,6.46173397179246e-06,1.0,False,0,8.260043113032608e+18,0.00465429069384086,0.00465429069384086
SNR_-5db,MR,New_MR_096.wav,MR_New_3주기/New_MR_096.wav,8000,23940,-5.0,-4.999997321848387,2.6781516133667083e-06,1.0,False,0,1.2781759273632125e+19,0.00465429069384086,0.014718159485062537
SNR_-8db,MR,New_MR_096.wav,MR_New_3주기/New_MR_096.wav,8000,23940,-8.0,-8.000003359935606,-3.3599356061841945e-06,1.0,False,0,2.3392712771644637e+17,0.00465429069384086,0.029366588966247054
original,MR,New_MR_097.wav,MR_New_3주기/New_MR_097.wav,8000,23688,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_097.wav,MR_New_3주기/New_MR_097.wav,8000,23688,8.0,8.000017107987322,1.7107987321907103e-05,1.0,False,0,2.7429864451599636e+18,0.0047104830611610395,0.0007465612536837517
SNR_5db,MR,New_MR_097.wav,MR_New_3주기/New_MR_097.wav,8000,23688,5.0,5.000004051486631,4.051486630629597e-06,1.0,False,0,1.514804787908261e+19,0.0047104830611610395,0.0014895855352911117
SNR_0db,MR,New_MR_097.wav,MR_New_3주기/New_MR_097.wav,8000,23688,0.0,1.1973600240026748e-05,1.1973600240026748e-05,1.0,False,0,1.538274639592806e+19,0.0047104830611610395,0.0047104830611610395
SNR_-5db,MR,New_MR_097.wav,MR_New_3주기/New_MR_097.wav,8000,23688,-5.0,-4.999998105503742,1.8944962576483704e-06,1.0,False,0,5.172801366699855e+18,0.0047104830611610395,0.014895855352911117
SNR_-8db,MR,New_MR_097.wav,MR_New_3주기/New_MR_097.wav,8000,23688,-8.0,-8.000003337024662,-3.3370246619313093e-06,1.0,False,0,3.4811073345741555e+17,0.0047104830611610395,0.02972113883489101
original,MR,New_MR_098.wav,MR_New_3주기/New_MR_098.wav,8000,24025,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_098.wav,MR_New_3주기/New_MR_098.wav,8000,24025,8.0,8.00001971352907,1.9713529070486402e-05,1.0,False,0,2.065892812669378e+18,0.004700407335431965,0.0007449643587720403
SNR_5db,MR,New_MR_098.wav,MR_New_3주기/New_MR_098.wav,8000,24025,5.0,4.999988643799621,-1.1356200379175618e-05,1.0,False,0,4.995041741585249e+18,0.004700407335431965,0.001486399311052808
SNR_0db,MR,New_MR_098.wav,MR_New_3주기/New_MR_098.wav,8000,24025,0.0,7.95761807058701e-06,7.95761807058701e-06,1.0,False,0,4.0930428890322294e+18,0.004700407335431965,0.004700407335431965
SNR_-5db,MR,New_MR_098.wav,MR_New_3주기/New_MR_098.wav,8000,24025,-5.0,-5.000000161410334,-1.614103339875328e-07,1.0,False,0,3.1253843101623793e+18,0.004700407335431965,0.014863993110528082
SNR_-8db,MR,New_MR_098.wav,MR_New_3주기/New_MR_098.wav,8000,24025,-8.0,-8.000000133359695,-1.3335969484273846e-07,1.0,False,0,1.1094945771098878e+19,0.004700407335431965,0.02965756530339374
original,MR,New_MR_099.wav,MR_New_3주기/New_MR_099.wav,8000,23689,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_099.wav,MR_New_3주기/New_MR_099.wav,8000,23689,8.0,7.999980376595099,-1.9623404901025765e-05,1.0,False,0,1.1075346943335803e+19,0.004765563533012011,0.0007552909201711667
SNR_5db,MR,New_MR_099.wav,MR_New_3주기/New_MR_099.wav,8000,23689,5.0,5.000009029071427,9.029071427413271e-06,1.0,False,0,3.8831932239089946e+18,0.004765563533012011,0.0015070035098556976
SNR_0db,MR,New_MR_099.wav,MR_New_3주기/New_MR_099.wav,8000,23689,0.0,5.3569092845452365e-06,5.3569092845452365e-06,1.0,False,0,1.4016820970657337e+19,0.004765563533012011,0.004765563533012011
SNR_-5db,MR,New_MR_099.wav,MR_New_3주기/New_MR_099.wav,8000,23689,-5.0,-4.999997719018969,2.2809810307222733e-06,1.0,False,0,1.0323503075477105e+19,0.004765563533012011,0.015070035098556976
SNR_-8db,MR,New_MR_099.wav,MR_New_3주기/New_MR_099.wav,8000,23689,-8.0,-7.999998814631029,1.185368970979539e-06,1.0,False,0,8.634277448456645e+18,0.004765563533012011,0.030068673117409062
original,MR,New_MR_100.wav,MR_New_3주기/New_MR_100.wav,8000,24064,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_100.wav,MR_New_3주기/New_MR_100.wav,8000,24064,8.0,7.999996284731913,-3.715268086956769e-06,1.0,False,0,4.201751609731814e+18,0.004428325067489455,0.0007018422253468938
SNR_5db,MR,New_MR_100.wav,MR_New_3주기/New_MR_100.wav,8000,24064,5.0,4.999988544896027,-1.1455103972934921e-05,1.0,False,0,1.8494517275677363e+18,0.004428325067489455,0.0014003593432885535
SNR_0db,MR,New_MR_100.wav,MR_New_3주기/New_MR_100.wav,8000,24064,0.0,7.79356696211326e-06,7.79356696211326e-06,1.0,False,0,1.7059138388245764e+19,0.004428325067489455,0.004428325067489455
SNR_-5db,MR,New_MR_100.wav,MR_New_3주기/New_MR_100.wav,8000,24064,-5.0,-5.000000979206365,-9.792063648816907e-07,1.0,False,0,1.3669919049855711e+19,0.004428325067489455,0.014003593432885535
SNR_-8db,MR,New_MR_100.wav,MR_New_3주기/New_MR_100.wav,8000,24064,-8.0,-8.000000915914088,-9.15914087684655e-07,1.0,False,0,1.0341152217852891e+19,0.004428325067489455,0.027940842250782194
original,MR,New_MR_101.wav,MR_New_3주기/New_MR_101.wav,8000,23725,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_101.wav,MR_New_3주기/New_MR_101.wav,8000,23725,8.0,7.999996861508953,-3.138491046605907e-06,1.0,False,0,9.964885632271133e+18,0.004763761454735843,0.0007550053100119487
SNR_5db,MR,New_MR_101.wav,MR_New_3주기/New_MR_101.wav,8000,23725,5.0,4.999980051388907,-1.9948611092779345e-05,1.0,False,0,1.3069962038504862e+19,0.004763761454735843,0.0015064336426682376
SNR_0db,MR,New_MR_101.wav,MR_New_3주기/New_MR_101.wav,8000,23725,0.0,-1.6158732217494946e-05,-1.6158732217494946e-05,1.0,False,0,1.6712450023694232e+19,0.004763761454735843,0.004763761454735843
SNR_-5db,MR,New_MR_101.wav,MR_New_3주기/New_MR_101.wav,8000,23725,-5.0,-5.000002227628403,-2.2276284026290227e-06,1.0,False,0,1.1844499735800121e+19,0.004763761454735843,0.015064336426682375
SNR_-8db,MR,New_MR_101.wav,MR_New_3주기/New_MR_101.wav,8000,23725,-8.0,-8.00000322428789,-3.2242878891253213e-06,1.0,False,0,1.4985624795806116e+19,0.004763761454735843,0.0300573027721723
original,MR,New_MR_102.wav,MR_New_3주기/New_MR_102.wav,8000,17746,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_102.wav,MR_New_3주기/New_MR_102.wav,8000,17746,8.0,7.999996384090938,-3.6159090619491963e-06,1.0,False,0,1.06256380926886e+19,0.005446719158527736,0.0008632468115598132
SNR_5db,MR,New_MR_102.wav,MR_New_3주기/New_MR_102.wav,8000,17746,5.0,5.000013936833457,1.3936833457073305e-05,1.0,False,0,5.780442423862252e+18,0.005446719158527736,0.0017224038316223371
SNR_0db,MR,New_MR_102.wav,MR_New_3주기/New_MR_102.wav,8000,17746,0.0,-8.224317958515588e-07,-8.224317958515588e-07,1.0,False,0,1.6349916544112433e+19,0.005446719158527736,0.005446719158527736
SNR_-5db,MR,New_MR_102.wav,MR_New_3주기/New_MR_102.wav,8000,17746,-5.0,-4.999995189102143,4.810897856977192e-06,1.0,False,0,1.7803086656651766e+19,0.005446719158527736,0.017224038316223374
SNR_-8db,MR,New_MR_102.wav,MR_New_3주기/New_MR_102.wav,8000,17746,-8.0,-7.999996848352407,3.1516475926807175e-06,1.0,False,0,1.5138516333143935e+19,0.005446719158527736,0.034366474563940534
original,MR,New_MR_103.wav,MR_New_3주기/New_MR_103.wav,8000,17746,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_103.wav,MR_New_3주기/New_MR_103.wav,8000,17746,8.0,8.000000480711535,4.807115345784041e-07,1.0,False,0,8.928622265270473e+18,0.0051172732318463185,0.000811033150911671
SNR_5db,MR,New_MR_103.wav,MR_New_3주기/New_MR_103.wav,8000,17746,5.0,4.999992899685253,-7.100314746821823e-06,1.0,False,0,7.923376139336868e+18,0.0051172732318463185,0.0016182238822045256
SNR_0db,MR,New_MR_103.wav,MR_New_3주기/New_MR_103.wav,8000,17746,0.0,-3.925175467526211e-06,-3.925175467526211e-06,1.0,False,0,9.076835889144355e+18,0.0051172732318463185,0.0051172732318463185
SNR_-5db,MR,New_MR_103.wav,MR_New_3주기/New_MR_103.wav,8000,17746,-5.0,-4.999999051730629,9.482693705820111e-07,1.0,False,0,1.643525888724506e+19,0.0051172732318463185,0.016182238822045256
SNR_-8db,MR,New_MR_103.wav,MR_New_3주기/New_MR_103.wav,8000,17746,-8.0,-7.999997642131604,2.3578683956415603e-06,1.0,False,0,1.2284539851314799e+19,0.0051172732318463185,0.032287811293453296
original,MR,New_MR_104.wav,MR_New_3주기/New_MR_104.wav,8000,17811,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_104.wav,MR_New_3주기/New_MR_104.wav,8000,17811,8.0,7.999974186252006,-2.581374799426328e-05,1.0,False,0,5.456381855311605e+18,0.005404128492253736,0.0008564966458558087
SNR_5db,MR,New_MR_104.wav,MR_New_3주기/New_MR_104.wav,8000,17811,5.0,4.999986720038374,-1.3279961626366799e-05,1.0,False,0,1.6958507364862167e+19,0.005404128492253736,0.0017089354803733416
SNR_0db,MR,New_MR_104.wav,MR_New_3주기/New_MR_104.wav,8000,17811,0.0,-3.496010615162411e-06,-3.496010615162411e-06,1.0,False,0,5.067764065576984e+18,0.005404128492253736,0.005404128492253736
SNR_-5db,MR,New_MR_104.wav,MR_New_3주기/New_MR_104.wav,8000,17811,-5.0,-4.9999920365693376,7.963430662449866e-06,1.0,False,0,4.434329838576183e+18,0.005404128492253736,0.017089354803733418
SNR_-8db,MR,New_MR_104.wav,MR_New_3주기/New_MR_104.wav,8000,17811,-8.0,-8.000005303015097,-5.303015097268826e-06,0.9726335582977208,True,0,4.748142073840357e+18,0.005404128492253736,0.03409774562702168
original,MR,New_MR_105.wav,MR_New_3주기/New_MR_105.wav,8000,17685,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_105.wav,MR_New_3주기/New_MR_105.wav,8000,17685,8.0,7.999996703189513,-3.2968104868302817e-06,1.0,False,0,1.3785232475214156e+19,0.005609125139521936,0.0008889864249290809
SNR_5db,MR,New_MR_105.wav,MR_New_3주기/New_MR_105.wav,8000,17685,5.0,4.999992593857131,-7.406142868759957e-06,1.0,False,0,1.7619411021936776e+18,0.005609125139521936,0.0017737611121799062
SNR_0db,MR,New_MR_105.wav,MR_New_3주기/New_MR_105.wav,8000,17685,0.0,-6.704559541202086e-06,-6.704559541202086e-06,1.0,False,0,1.9782063056486477e+18,0.005609125139521936,0.005609125139521936
SNR_-5db,MR,New_MR_105.wav,MR_New_3주기/New_MR_105.wav,8000,17685,-5.0,-4.999999239617971,7.603820293411445e-07,1.0,False,0,5.477282880473582e+17,0.005609125139521936,0.01773761112179906
SNR_-8db,MR,New_MR_105.wav,MR_New_3주기/New_MR_105.wav,8000,17685,-8.0,-7.999994754979369,5.24502063115051e-06,0.819686572894144,True,0,1.5874723922122887e+19,0.005609125139521936,0.03539118702889854
original,MR,New_MR_106.wav,MR_New_3주기/New_MR_106.wav,8000,17614,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_106.wav,MR_New_3주기/New_MR_106.wav,8000,17614,8.0,7.999990599365937,-9.400634063183588e-06,1.0,False,0,3.296710807196306e+18,0.00534351340666256,0.0008468898022044183
SNR_5db,MR,New_MR_106.wav,MR_New_3주기/New_MR_106.wav,8000,17614,5.0,4.9999879952908906,-1.2004709109447731e-05,1.0,False,0,1.59121269883909e+19,0.00534351340666256,0.0016897673072699244
SNR_0db,MR,New_MR_106.wav,MR_New_3주기/New_MR_106.wav,8000,17614,0.0,-6.3219387208307465e-06,-6.3219387208307465e-06,1.0,False,0,1.5419373555081906e+19,0.00534351340666256,0.00534351340666256
SNR_-5db,MR,New_MR_106.wav,MR_New_3주기/New_MR_106.wav,8000,17614,-5.0,-5.000001888412574,-1.8884125738694024e-06,1.0,False,0,1.3048263298601558e+19,0.00534351340666256,0.016897673072699244
SNR_-8db,MR,New_MR_106.wav,MR_New_3주기/New_MR_106.wav,8000,17614,-8.0,-7.999993832886415,6.167113585142658e-06,1.0,False,0,1.145296995084636e+18,0.00534351340666256,0.0337152902926212
original,MR,New_MR_107.wav,MR_New_3주기/New_MR_107.wav,8000,17743,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_107.wav,MR_New_3주기/New_MR_107.wav,8000,17743,8.0,7.999982616422374,-1.738357762626208e-05,1.0,False,0,8.366384958197517e+17,0.0052656524175919645,0.0008345496670507908
SNR_5db,MR,New_MR_107.wav,MR_New_3주기/New_MR_107.wav,8000,17743,5.0,5.000023986696135,2.3986696135125385e-05,1.0,False,0,6.23366515507191e+18,0.0052656524175919645,0.0016651455006362686
SNR_0db,MR,New_MR_107.wav,MR_New_3주기/New_MR_107.wav,8000,17743,0.0,-1.201154080381086e-05,-1.201154080381086e-05,1.0,False,0,4.2798705714462653e+18,0.0052656524175919645,0.0052656524175919645
SNR_-5db,MR,New_MR_107.wav,MR_New_3주기/New_MR_107.wav,8000,17743,-5.0,-5.000001115058246,-1.1150582457375435e-06,1.0,False,0,1.7063967745499292e+19,0.0052656524175919645,0.016651455006362687
SNR_-8db,MR,New_MR_107.wav,MR_New_3주기/New_MR_107.wav,8000,17743,-8.0,-8.000003040272682,-3.0402726824974025e-06,1.0,False,0,1.7718287764523164e+19,0.0052656524175919645,0.03322402066359536
original,MR,New_MR_108.wav,MR_New_3주기/New_MR_108.wav,8000,17683,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_108.wav,MR_New_3주기/New_MR_108.wav,8000,17683,8.0,8.000043301139199,4.330113919870371e-05,1.0,False,0,1.4917635777259581e+19,0.005068931306470005,0.0008033714720677329
SNR_5db,MR,New_MR_108.wav,MR_New_3주기/New_MR_108.wav,8000,17683,5.0,5.000007044980432,7.0449804319139275e-06,1.0,False,0,8.449969879715687e+18,0.005068931306470005,0.0016029368231378213
SNR_0db,MR,New_MR_108.wav,MR_New_3주기/New_MR_108.wav,8000,17683,0.0,-1.247166288146181e-05,-1.247166288146181e-05,1.0,False,0,1.3541231700174375e+19,0.005068931306470005,0.005068931306470005
SNR_-5db,MR,New_MR_108.wav,MR_New_3주기/New_MR_108.wav,8000,17683,-5.0,-5.000005272934288,-5.272934288313991e-06,1.0,False,0,4.1992676066539807e+18,0.005068931306470005,0.016029368231378214
SNR_-8db,MR,New_MR_108.wav,MR_New_3주기/New_MR_108.wav,8000,17683,-8.0,-7.999994650163909,5.34983609057349e-06,1.0,False,0,1.6176185115249635e+19,0.005068931306470005,0.031982794364828315
original,MR,New_MR_109.wav,MR_New_3주기/New_MR_109.wav,8000,17556,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_109.wav,MR_New_3주기/New_MR_109.wav,8000,17556,8.0,8.000001587926924,1.5879269241736438e-06,1.0,False,0,1.653329001587189e+19,0.0054656480547544874,0.0008662468394368713
SNR_5db,MR,New_MR_109.wav,MR_New_3주기/New_MR_109.wav,8000,17556,5.0,4.99999655914089,-3.4408591096379837e-06,1.0,False,0,1.360941617442739e+19,0.0054656480547544874,0.0017283896741892874
SNR_0db,MR,New_MR_109.wav,MR_New_3주기/New_MR_109.wav,8000,17556,0.0,-3.357777297338173e-06,-3.357777297338173e-06,1.0,False,0,1.6596089583702075e+19,0.0054656480547544874,0.0054656480547544874
SNR_-5db,MR,New_MR_109.wav,MR_New_3주기/New_MR_109.wav,8000,17556,-5.0,-4.999998982601434,1.0173985662831342e-06,1.0,False,0,5.952650591801058e+18,0.0054656480547544874,0.017283896741892874
SNR_-8db,MR,New_MR_109.wav,MR_New_3주기/New_MR_109.wav,8000,17556,-8.0,-8.000001061442449,-1.061442448602179e-06,0.978271216159744,True,0,1.2072515697123736e+19,0.0054656480547544874,0.03448590782491225
original,MR,New_MR_110.wav,MR_New_3주기/New_MR_110.wav,8000,17624,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_110.wav,MR_New_3주기/New_MR_110.wav,8000,17624,8.0,7.999996065984705,-3.934015294859705e-06,1.0,False,0,1.0205579020481444e+19,0.00559730461292997,0.0008871129977163896
SNR_5db,MR,New_MR_110.wav,MR_New_3주기/New_MR_110.wav,8000,17624,5.0,5.000003129817886,3.1298178857497305e-06,1.0,False,0,8.912940207473443e+18,0.00559730461292997,0.001770023133462586
SNR_0db,MR,New_MR_110.wav,MR_New_3주기/New_MR_110.wav,8000,17624,0.0,-8.1891638099983e-06,-8.1891638099983e-06,1.0,False,0,1.2479182342896562e+19,0.00559730461292997,0.00559730461292997
SNR_-5db,MR,New_MR_110.wav,MR_New_3주기/New_MR_110.wav,8000,17624,-5.0,-4.999999312871654,6.871283462217548e-07,1.0,False,0,8.231549397273047e+18,0.00559730461292997,0.017700231334625862
SNR_-8db,MR,New_MR_110.wav,MR_New_3주기/New_MR_110.wav,8000,17624,-8.0,-7.999998812986474,1.1870135256941694e-06,1.0,False,0,2.9956433054890327e+18,0.00559730461292997,0.0353166045482103
original,MR,New_MR_111.wav,MR_New_3주기/New_MR_111.wav,8000,17811,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_111.wav,MR_New_3주기/New_MR_111.wav,8000,17811,8.0,7.999992225261165,-7.77473883495361e-06,1.0,False,0,1.7306111871519258e+18,0.005262609816350163,0.0008340674472512404
SNR_5db,MR,New_MR_111.wav,MR_New_3주기/New_MR_111.wav,8000,17811,5.0,4.99999699236389,-3.0076361099418136e-06,1.0,False,0,7.187835602317068e+18,0.005262609816350163,0.0016641833456426938
SNR_0db,MR,New_MR_111.wav,MR_New_3주기/New_MR_111.wav,8000,17811,0.0,3.931828579144561e-06,3.931828579144561e-06,1.0,False,0,8.572984159785563e+18,0.005262609816350163,0.005262609816350163
SNR_-5db,MR,New_MR_111.wav,MR_New_3주기/New_MR_111.wav,8000,17811,-5.0,-5.000003196860526,-3.196860525633838e-06,1.0,False,0,2.6666900424021965e+18,0.005262609816350163,0.01664183345642694
SNR_-8db,MR,New_MR_111.wav,MR_New_3주기/New_MR_111.wav,8000,17811,-8.0,-8.000005645235541,-5.645235541251736e-06,1.0,False,0,8.188033488339009e+18,0.005262609816350163,0.033204823147596964
original,MR,New_MR_112.wav,MR_New_3주기/New_MR_112.wav,8000,17811,,,,1.0,False,0,,,
SNR_8db,MR,New_MR_112.wav,MR_New_3주기/New_MR_112.wav,8000,17811,8.0,8.000010139683415,1.0139683414678302e-05,1.0,False,0,9.529604023757857e+18,0.005288206617974895,0.0008381242669156219
SNR_5db,MR,New_MR_112.wav,MR_New_3주기/New_MR_112.wav,8000,17811,5.0,4.99998725212186,-1.2747878139762747e-05,1.0,False,0,1.4961232201906203e+19,0.005288206617974895,0.0016722777650376589
